person_id,event_id,event_name,date
18292,5970,"Nudists are people who wear one-button suits.
",2017-06-29
18292,5982,"Afternoon very favorable for romance.  Try a single person for a
",2017-11-14
26679,8004,"Worst Month of 1981 for Downhill Skiing: January.  The lines are the
",2018-03-29
28402,6589,"Honorable: Afflicted with an impediment in one's reach.  In legislative
",2017-08-21
28402,1001,"                -- Alan Perlis
",2017-11-19
50106,7822,"easy to handle:  You've solved the wrong problem.  Work hard to
",2017-09-10
95117,2502,"It is easier to get forgiveness than permission.
",2017-03-31
95117,6642,"            Smoke a friend today.
",2017-12-09
95117,3896,"
",2017-01-24
23670,9267,"pedestrians.
",2017-12-03
23670,7660,"Excellent day for drinking heavily.  Spike office water cooler.
",2017-03-02
23670,5195,"When someone says ""I want a programming language in which I need only
",2017-06-17
60630,8836,"Afternoon very favorable for romance.  Try a single person for a
",2018-01-05
60630,446,"Faith is the quality that enables you to eat blackberry jam on a picnic
",2017-12-17
60630,996,"improve.
",2017-05-06
51674,811,"                -- Charlie McCarthy
",2018-03-16
51674,8633,"                -- Anatole France
",2017-01-19
65029,3199,"people.
",2018-02-27
65029,4961,"A billboard lovely as a tree.
",2018-04-22
65029,5425,"The Universe is laughing behind your back
",2017-07-03
40352,4029,"the bare metal.  Application programming is for feebs who can't do systems
",2018-01-08
40352,3635,"        except study for that instructor's course.
",2017-02-13
40352,3652,"        History doesn't repeat itself -- historians merely repeat each
",2018-02-13
64706,9917,"""Why be a man when you can be a success?""
",2017-03-07
89201,7259,"                -- Maxwell Smart
",2017-09-15
32528,5927,"Whenever the literary German dives into a sentence, that is the last
",2017-05-13
32528,5714,"Democracy is a form of government that substitutes election by the
",2017-12-11
97561,5970,"Artistic ventures highlighted.  Rob a museum.
",2018-03-22
24717,1390,"exciting Delaware, New Jersy. (Home of Barry Fletcher!)
",2017-09-04
24717,3137,"Beware of low-flying butterflies.
",2017-01-03
24717,574,"""Even the best of friends cannot attend each other's funeral.""
",2017-11-02
23646,8061,"A diva who specializes in risqu'e arias is an off-coloratura soprano...
",2017-01-28
23646,241,"Will divide, multiply, and subtract.
",2017-07-18
80360,1851,"Real Programmers don't play tennis, or any other sport that requires you to
",2018-01-05
12737,5061,"WHERE CAN THE MATTER BE
",2017-11-25
37622,3046,"You could get a new lease on life -- if only you didn't need the first
",2018-03-09
37622,1404,"It used to point to me,
",2017-02-05
37622,1567,"Automobile: A four-wheeled vehicle that runs up hills and down
",2017-08-24
78543,4381,"Do not take life too seriously; you will never get out if it alive.
",2017-01-03
78543,493,"        But she started absorbin'
",2017-08-28
27883,6625,"eyes...""
",2018-01-03
27883,5149,"Computers are infalllible.
",2017-06-19
27883,341,"There once was a girl named Irene
",2018-02-24
94048,7460,"""Why isn't there a special name for the tops of your feet?""
",2017-02-24
94048,8431,"have nothing whatever to do with it.
",2017-01-18
81919,8826,"changer clothes.  Mountain climbing is OK, and real programmers wear their
",2017-10-24
81919,3952,"                -- Joe Walsh
",2017-11-06
81919,1202,"        If you are given an open-book exam, you will forget your book.
",2017-08-29
30335,6436,"to work.
",2018-02-20
92968,7822,"Silverman's Law:
",2017-06-25
84152,8804,"About the time we think we can make ends meet, somebody moves the
",2017-08-09
17808,7390,"There's no future in time travel
",2017-08-29
16707,7947,"doing.
",2017-10-04
16707,9775,"Man is a rational animal who always loses his temper when he is called
",2018-01-17
95214,2403,"Let others think his heart is big,
",2017-01-28
98878,2241,"        You can make it foolproof, but you can't make it
",2017-04-10
52222,3209,"Real Programmers don't document.  Documentation is for simps who can't read the
",2018-03-19
52222,5468,"A university is what a college becomes when the faculty loses interest
",2017-04-05
75104,5735,"        If an idea can survive a bureaucratic review and be implemented
",2017-02-02
97878,3077,"after the age of 12.
",2017-01-02
97878,9375,"""Stealing a rhinoceros should not be attempted lightly.""
",2017-04-18
97878,3016,"See how it runs!  See how it runs!
",2017-07-15
97968,3199,"        And masculine urgin's,
",2018-04-09
97968,3471,"Conscience is the inner voice that warns us somebody is looking
",2017-09-12
40577,1127,"                -- Oscar Wilde
",2017-09-04
44005,8341,"""All my friends and I are crazy.  That's the only thing that keeps us
",2018-01-13
44005,8620,"At the source of every error which is blamed on the computer you will
",2018-04-23
44005,6185,"                even.
",2018-03-21
61730,3351,"        Western Civilization?
",2017-05-22
66818,7946,"Real Programmers don't write in PASCAL, or BLISS, or ADA, or any of those pinko
",2018-01-22
66818,17,"The only way to get rid of a temptation is to yield to it.
",2017-09-02
66818,3755,"Real Programmers don't write application programs; they program right down on
",2017-11-29
56962,7711,"""Why be a man when you can be a success?""
",2017-11-23
56962,4044,"Menu: A list of dishes which the restaurant has just run out of
",2018-01-09
75067,4930,"And a Sun Myung Moon!
",2017-10-26
23455,9673,"        If you hit two keys on the typewriter, the one you don't want
",2017-03-20
23455,2443,"A: Three.  One to screw in the lightbulb and two to fend off all those
",2017-07-08
41693,3463,"                -- Lazarus Long
",2017-05-16
33436,5201,"Velilind's Laws of Experimentation:
",2017-12-24
22220,3755,"
",2017-08-06
22220,5033,"Think of it!  With VLSI we can pack 100 ENIACs in 1 sq. cm.!
",2017-07-30
22220,2147,"Gas smells awful;
",2017-06-01
79725,3156,"Arithmetic is being able to count up to twenty without taking off your
",2017-08-11
79725,5966,"It's because I try to put every possible syllable into that last line
",2017-11-13
17621,3213,"And this was very odd, because it was
",2017-08-19
63432,9053,"nails.
",2017-02-21
47697,2270,"Just because you're paranoid doesn't mean they AREN'T after you.
",2017-09-12
47697,9771,"poor, to sleep under the bridges, to beg in the streets, and to steal
",2017-12-24
47697,11,"Admiration: Our polite recognition of another's resemblance to
",2018-04-19
47474,9771,"them keeps paying for it.
",2017-02-21
20988,8964,"Excellent time to become a missing person.
",2018-01-20
20988,6439,"The brain is a wonderful organ; it starts working the moment you get up
",2017-09-10
20988,9388,"computer crashes.
",2017-04-08
93442,4006,"I have seen the future and it is just like the present, only longer.
",2017-01-16
93442,1166,"America may be unique in being a country which has leapt from barbarism
",2017-02-07
83313,674,"Laetrile is the pits
",2017-01-12
43169,1600,"avoid responsibility with?
",2018-02-28
43169,6964,"poor, to sleep under the bridges, to beg in the streets, and to steal
",2017-06-15
43169,9314,"                -- F. P. Jones
",2017-02-25
78170,5030,"give it back to them.
",2017-11-21
14153,7929,"easy to handle:  You've solved the wrong problem.  Work hard to
",2018-02-20
14153,6072,"Reclaimer, spare that tree!
",2018-04-27
89706,8068,"If the input was short of exact.
",2017-06-26
89706,5023,"There's no point in being grown up if you can't be childish sometimes.
",2017-11-04
38903,5605,"Anarchy may not be the best form of government, but it's better than no
",2017-11-14
38903,6962,"                -- Woody Allen.
",2017-12-10
81214,8724,"                -- Charlie McCarthy
",2018-04-04
81214,8542,"God isn't dead, he just couldn't find a parking place.
",2017-07-23
77774,2443,"        If you are given a take-home exam, you will forget where you
",2017-01-26
55716,346,"Brain, v.: [as in ""to brain""] To rebuke bluntly, but not pointedly; to
",2017-03-18
55716,5922,"miss
",2017-12-25
55716,2230,"somehow enobled and none dare criticize it.
",2017-06-04
47549,4982,"The Law, in its majestic equality, forbids the rich, as well as the
",2018-03-03
47549,8784,"a new town.
",2017-01-28
56154,3810,"incompetent many for appointment by the corrupt few.
",2017-09-12
56154,712,"mail.  Corresponding errors will show up in the duplicate while the
",2018-04-15
56154,1054,"Real Programmers don't write application programs; they program right down on
",2017-12-06
30477,1782,"     An unbreakable toy is useful for breaking other toys.
",2017-12-24
30477,7219,"FLASH!  Intelligence of mankind decreasing.  Details at ... uh, when
",2017-03-07
53917,5784,"You are wise, witty, and wonderful, but you spend too much time reading
",2017-11-15
53917,5142,"programming.
",2017-08-05
53917,3869,"Important letters which contain no errors will develop errors in the
",2017-01-10
54954,2089,"poor, to sleep under the bridges, to beg in the streets, and to steal
",2017-07-06
54954,4485,"Gives us ham and pork and Bacon.
",2017-07-12
41039,7315,"And everywhere this language went,
",2017-01-26
41039,2558,"annoying than the piano when played by a sister or near relation.
",2017-12-06
24489,1649,"Presidents and Kings to the scum of the earth...""
",2018-01-09
57160,9347,"""It is easier for a camel to pass through the eye of a needle if it is
",2017-07-08
57160,1155,"What is worth doing is worth the trouble of asking somebody to do.
",2017-09-22
99042,9122,"                -- Peter S. Beagle
",2018-04-03
99042,1077,"    ""All flesh is grass""
",2018-01-11
82760,4072,"There once was a girl named Irene
",2018-03-18
82760,8040,"this garbage, having passed through a very expensive machine, is
",2017-11-25
82760,4223,"Whose poetry never would scan.
",2018-03-17
15314,9529,"        in kernel as it is in user!
",2017-01-06
15314,1374,"Insanity is hereditary.  You get it from your kids.
",2017-01-26
24037,2362,"Gas smells awful;
",2017-11-13
24037,8804,"Real Programmers don't write in COBOL.  COBOL is for wimpy applications
",2018-01-26
30936,2092,"Real Programmers never work 9 to 5.  If any real programmers are around a 9 AM,
",2017-01-03
30936,5351,"""We don't care.  We don't have to.  We're the Phone Company.""
",2017-11-02
30936,6656,"Keep emotionally active.  Cater to your favorite neurosis.
",2017-07-04
81065,4729,"Call Avogardo 6.02 x 10^23
",2017-12-02
81065,2071,"Old soldiers never die.  Young ones do.
",2017-10-19
61112,295,"Familiarity breeds attempt
",2017-07-29
61112,1923,"There's only one way to have a happy marriage and as soon as I learn
",2018-02-13
71731,4485,"100 blocks of crud on the disk,
",2018-03-12
86032,1581,"whether to write in COBOL or FORTRAN.
",2018-04-05
86032,1520,"You will be a winner today.  Pick a fight with a four-year-old.
",2017-10-07
93766,9427,"                -- Anatole France
",2018-03-17
36345,6938,"was to go away.
",2017-11-24
80517,3797,"returns of conjecture out of such a trifling investment of fact.
",2017-05-30
52015,8522,"Flappity, floppity, flip
",2017-07-01
52015,769,"None: ""We'll document it in the manual.""
",2017-03-22
52015,6999,"Now I'm protecting it.
",2018-04-02
85123,7182,"life.
",2017-06-29
85123,7459,"A professor is one who talks in someone else's sleep.
",2018-02-27
85123,9406,"Save energy: be apathetic.
",2017-06-14
48272,4591,"make the rubble bounce""
",2017-03-14
48272,3016,"                -- H. L. Mencken
",2017-04-16
48272,5155,"        handle.
",2017-12-09
59644,2792,"That made it, paired by dot;
",2017-02-20
59644,4059,"The secret to success is sincerity. Once you learn to fake that you have
",2017-06-02
75254,3037,"As Dame Fortune did intend,
",2017-08-21
64700,5593,"A: 33.  1 to hold the bits and 32 to push the register.
",2017-03-13
22319,4464,"                -- The Brigader, from Dr. Who
",2017-10-18
22319,8417,"Call Avogardo 6.02 x 10^23
",2017-05-24
22319,5162,"
",2017-12-15
95421,8114,"every six months.
",2017-07-04
95421,5155,"really make them think they'll hate you.
",2017-08-05
95421,3587,"""Qvid me anxivs svm?""
",2018-01-07
56849,2735,"The world is coming to an end!  Repent and return those library books!
",2017-05-14
75944,1302,"FLASH!  Intelligence of mankind decreasing.  Details at ... uh, when
",2018-02-25
75944,4252,"        Support your right to bare arms!
",2018-03-29
75944,6602,"                -- Alan Perlis
",2017-10-26
26169,1302,"""The way to make a small fortune in the commodities market is to start
",2017-01-20
26169,5201,"Alexander Graham Bell is alive and well in New York, and still waiting
",2017-11-15
41577,149,"Time flies like an arrow
",2017-10-09
41577,658,"        live.
",2018-03-04
99047,4702,"upon to act in accordance with the dictates of reason.
",2017-09-05
99047,737,"                -- Mickey Mouse
",2017-11-02
42651,7792,"Idiot: A member of a large and powerful tribe whose influence in human
",2017-03-10
82311,5735,"Rivers are damp;
",2018-01-08
82311,9150,"means the price went way up.
",2017-03-17
82311,8759,"System/3!  System/3!
",2017-10-19
72816,2092,"        committee -- that will do them in.
",2018-02-17
72816,5727,"
",2018-04-05
96264,2111,"""I know not with what weapons World War III will be fought, but
",2018-02-04
74729,1604,"Absentee: A person with an income who has had the forethought to remove
",2017-09-10
74729,8207,"soup can't cure is neurotic dependence on one's mother.
",2018-03-23
27910,3213,"President Reagan has noted that there are too many economic pundits and
",2018-04-03
